Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022]
Burkina Faso,BFA,Government Effectiveness: Percentile Rank,GE.PER.RNK,23.3333339691162,21.2264156341553
Burkina Faso,BFA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.64286971092224,-1.7825174331665
Burkina Faso,BFA,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,9
Burkina Faso,BFA,Rule of Law: Estimate,RL.EST,-0.464600652456284,-0.607678949832916
Burkina Faso,BFA,Rule of Law: Number of Sources,RL.NO.SRC,13,13
Burkina Faso,BFA,Voice and Accountability: Estimate,VA.EST,-0.118603125214577,-0.633902013301849
Burkina Faso,BFA,Voice and Accountability: Number of Sources,VA.NO.SRC,13,13
Burundi,BDI,Control of Corruption: Estimate,CC.EST,-1.59939134120941,-1.518141746521
Burundi,BDI,Control of Corruption: Number of Sources,CC.NO.SRC,8,8
Burundi,BDI,Control of Corruption: Percentile Rank,CC.PER.RNK,2.85714292526245,4.24528312683105
Burundi,BDI,Government Effectiveness: Percentile Rank,GE.PER.RNK,8.5714282989502,10.3773584365845
Burundi,BDI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.25835752487183,-1.18886947631836
Burundi,BDI,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
Burundi,BDI,Rule of Law: Estimate,RL.EST,-1.31259334087372,-1.27713978290558
Burundi,BDI,Rule of Law: Number of Sources,RL.NO.SRC,9,9
Burundi,BDI,Voice and Accountability: Estimate,VA.EST,-1.40298771858215,-1.38799297809601
Burundi,BDI,Voice and Accountability: Number of Sources,VA.NO.SRC,9,9
Cabo Verde,CPV,Control of Corruption: Estimate,CC.EST,1.01694858074188,0.983122944831848
Cabo Verde,CPV,Control of Corruption: Number of Sources,CC.NO.SRC,8,8
Cabo Verde,CPV,Control of Corruption: Percentile Rank,CC.PER.RNK,82.3809509277344,81.1320724487305
Cabo Verde,CPV,Government Effectiveness: Percentile Rank,GE.PER.RNK,52.3809509277344,51.886791229248
Cabo Verde,CPV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.894233107566834,0.929428398609161
Cabo Verde,CPV,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,6
Cabo Verde,CPV,Rule of Law: Estimate,RL.EST,0.331181913614273,0.365232169628143
Cabo Verde,CPV,Rule of Law: Number of Sources,RL.NO.SRC,9,9
Cabo Verde,CPV,Voice and Accountability: Estimate,VA.EST,0.928584516048431,0.935108244419098
Cabo Verde,CPV,Voice and Accountability: Number of Sources,VA.NO.SRC,8,8
Cambodia,KHM,Control of Corruption: Estimate,CC.EST,-1.19748938083649,-1.24149858951569
Cambodia,KHM,Control of Corruption: Number of Sources,CC.NO.SRC,11,11
Cambodia,KHM,Control of Corruption: Percentile Rank,CC.PER.RNK,11.4285717010498,9.90566062927246
Cambodia,KHM,Government Effectiveness: Percentile Rank,GE.PER.RNK,34.2857131958008,36.7924537658691
Cambodia,KHM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.131573155522346,-0.0361724458634853
Cambodia,KHM,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,9
Cambodia,KHM,Rule of Law: Estimate,RL.EST,-0.919126272201538,-0.866584658622742
Cambodia,KHM,Rule of Law: Number of Sources,RL.NO.SRC,11,11
Cambodia,KHM,Voice and Accountability: Estimate,VA.EST,-1.43353295326233,-1.30916702747345
Cambodia,KHM,Voice and Accountability: Number of Sources,VA.NO.SRC,8,8
Cameroon,CMR,Control of Corruption: Estimate,CC.EST,-1.11718237400055,-1.12793481349945
Cameroon,CMR,Control of Corruption: Number of Sources,CC.NO.SRC,13,13
Cameroon,CMR,Control of Corruption: Percentile Rank,CC.PER.RNK,13.3333330154419,13.2075471878052
Cameroon,CMR,Government Effectiveness: Percentile Rank,GE.PER.RNK,16.1904754638672,18.8679237365723
Cameroon,CMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.39403569698334,-1.35294902324677
Cameroon,CMR,Regulatory Quality: Number of Sources,RQ.NO.SRC,10,10
Cameroon,CMR,Rule of Law: Estimate,RL.EST,-1.11760187149048,-1.04537618160248
Cameroon,CMR,Rule of Law: Number of Sources,RL.NO.SRC,14,14
Cameroon,CMR,Voice and Accountability: Estimate,VA.EST,-1.16166627407074,-1.14824461936951
Cameroon,CMR,Voice and Accountability: Number of Sources,VA.NO.SRC,13,13
Canada,CAN,Control of Corruption: Estimate,CC.EST,1.61652982234955,1.65857982635498
Canada,CAN,Control of Corruption: Number of Sources,CC.NO.SRC,9,9
Canada,CAN,Control of Corruption: Percentile Rank,CC.PER.RNK,92.3809509277344,93.3962249755859
Canada,CAN,Government Effectiveness: Percentile Rank,GE.PER.RNK,94.2857131958008,94.3396224975586
Canada,CAN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.962195992469788,0.772814035415649
Canada,CAN,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
Canada,CAN,Rule of Law: Estimate,RL.EST,1.59374892711639,1.56622016429901
Canada,CAN,Rule of Law: Number of Sources,RL.NO.SRC,10,10
Canada,CAN,Voice and Accountability: Estimate,VA.EST,1.44578230381012,1.43496835231781
Canada,CAN,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
Cayman Islands,CYM,Control of Corruption: Estimate,CC.EST,0.468788921833038,0.457741022109985
Cayman Islands,CYM,Control of Corruption: Number of Sources,CC.NO.SRC,2,2
Cayman Islands,CYM,Control of Corruption: Percentile Rank,CC.PER.RNK,66.1904754638672,66.5094375610352
Cayman Islands,CYM,Government Effectiveness: Percentile Rank,GE.PER.RNK,85.7142868041992,87.7358474731445
Cayman Islands,CYM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.62458038330078,1.64943766593933
Cayman Islands,CYM,Regulatory Quality: Number of Sources,RQ.NO.SRC,2,2
Cayman Islands,CYM,Rule of Law: Estimate,RL.EST,0.741474807262421,0.72119528055191
Cayman Islands,CYM,Rule of Law: Number of Sources,RL.NO.SRC,2,2
Cayman Islands,CYM,Voice and Accountability: Estimate,VA.EST,0.759853065013886,0.752333164215088
Cayman Islands,CYM,Voice and Accountability: Number of Sources,VA.NO.SRC,1,1
Central African Republic,CAF,Control of Corruption: Estimate,CC.EST,-1.24628365039825,-1.24606657028198
Central African Republic,CAF,Control of Corruption: Number of Sources,CC.NO.SRC,8,8
Central African Republic,CAF,Control of Corruption: Percentile Rank,CC.PER.RNK,10.9523811340332,8.96226406097412
Central African Republic,CAF,Government Effectiveness: Percentile Rank,GE.PER.RNK,4.7619047164917,4.24528312683105
Central African Republic,CAF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.1267397403717,-2.16247296333313
Central African Republic,CAF,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
Central African Republic,CAF,Rule of Law: Estimate,RL.EST,-1.68893265724182,-1.70115745067596
Central African Republic,CAF,Rule of Law: Number of Sources,RL.NO.SRC,9,9
Central African Republic,CAF,Voice and Accountability: Estimate,VA.EST,-1.19445514678955,-1.21139430999756
Central African Republic,CAF,Voice and Accountability: Number of Sources,VA.NO.SRC,8,8
Chad,TCD,Control of Corruption: Estimate,CC.EST,-1.49575436115265,-1.48808419704437
Chad,TCD,Control of Corruption: Number of Sources,CC.NO.SRC,10,10
Chad,TCD,Control of Corruption: Percentile Rank,CC.PER.RNK,4.7619047164917,4.71698093414307
Chad,TCD,Government Effectiveness: Percentile Rank,GE.PER.RNK,6.66666650772095,8.49056625366211
Chad,TCD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.38981282711029,-1.48370337486267
Chad,TCD,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
Chad,TCD,Rule of Law: Estimate,RL.EST,-1.34138870239258,-1.37252998352051
Chad,TCD,Rule of Law: Number of Sources,RL.NO.SRC,11,11
Chad,TCD,Voice and Accountability: Estimate,VA.EST,-1.41787803173065,-1.47625410556793
Chad,TCD,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
Chile,CHL,Control of Corruption: Estimate,CC.EST,0.956733345985413,0.968280136585236
Chile,CHL,Control of Corruption: Number of Sources,CC.NO.SRC,12,11
Chile,CHL,Control of Corruption: Percentile Rank,CC.PER.RNK,80.9523773193359,80.6603775024414
Chile,CHL,Government Effectiveness: Percentile Rank,GE.PER.RNK,70,69.3396224975586
Chile,CHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.161352157592773,0.118578858673573
Chile,CHL,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
Chile,CHL,Rule of Law: Estimate,RL.EST,0.891350984573364,0.690400660037994
Chile,CHL,Rule of Law: Number of Sources,RL.NO.SRC,12,12
Chile,CHL,Voice and Accountability: Estimate,VA.EST,0.958194434642792,0.972975134849548
Chile,CHL,Voice and Accountability: Number of Sources,VA.NO.SRC,12,12
China,CHN,Control of Corruption: Estimate,CC.EST,0.030393473803997,0.0159702487289906
China,CHN,Control of Corruption: Number of Sources,CC.NO.SRC,10,10
China,CHN,Control of Corruption: Percentile Rank,CC.PER.RNK,56.1904754638672,55.1886787414551
China,CHN,Government Effectiveness: Percentile Rank,GE.PER.RNK,75.7142868041992,68.3962249755859
China,CHN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.51672887802124,-0.441073626279831
China,CHN,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
China,CHN,Rule of Law: Estimate,RL.EST,0.0107609163969755,-0.0414439849555492
China,CHN,Rule of Law: Number of Sources,RL.NO.SRC,10,10
China,CHN,Voice and Accountability: Estimate,VA.EST,-1.64286768436432,-1.60957491397858
China,CHN,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
Colombia,COL,Control of Corruption: Estimate,CC.EST,-0.365435123443604,-0.361808151006699
Colombia,COL,Control of Corruption: Number of Sources,CC.NO.SRC,12,11
Colombia,COL,Control of Corruption: Percentile Rank,CC.PER.RNK,42.3809509277344,41.0377349853516
Colombia,COL,Government Effectiveness: Percentile Rank,GE.PER.RNK,50.476188659668,53.7735862731934
Colombia,COL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.954557538032532,-0.641925930976868
Colombia,COL,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
Colombia,COL,Rule of Law: Estimate,RL.EST,-0.469918787479401,-0.426875531673431
Colombia,COL,Rule of Law: Number of Sources,RL.NO.SRC,12,12
Colombia,COL,Voice and Accountability: Estimate,VA.EST,0.094382107257843,0.166357532143593
Colombia,COL,Voice and Accountability: Number of Sources,VA.NO.SRC,12,12
Comoros,COM,Control of Corruption: Estimate,CC.EST,-1.30969882011414,-1.2444132566452
Comoros,COM,Control of Corruption: Number of Sources,CC.NO.SRC,6,7
Comoros,COM,Control of Corruption: Percentile Rank,CC.PER.RNK,7.61904764175415,9.43396186828613
Comoros,COM,Government Effectiveness: Percentile Rank,GE.PER.RNK,2.38095235824585,6.13207530975342
Comoros,COM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.228033617138863,-0.230514869093895
Comoros,COM,Regulatory Quality: Number of Sources,RQ.NO.SRC,5,5
Comoros,COM,Rule of Law: Estimate,RL.EST,-1.25677871704102,-1.31371796131134
Comoros,COM,Rule of Law: Number of Sources,RL.NO.SRC,7,8
Comoros,COM,Voice and Accountability: Estimate,VA.EST,-0.741578817367554,-0.868450522422791
Comoros,COM,Voice and Accountability: Number of Sources,VA.NO.SRC,7,8
"Congo, Dem. Rep.",COD,Control of Corruption: Estimate,CC.EST,-1.56906878948212,-1.54447400569916
"Congo, Dem. Rep.",COD,Control of Corruption: Number of Sources,CC.NO.SRC,11,12
"Congo, Dem. Rep.",COD,Control of Corruption: Percentile Rank,CC.PER.RNK,4.2857141494751,3.30188679695129
"Congo, Dem. Rep.",COD,Government Effectiveness: Percentile Rank,GE.PER.RNK,3.33333325386047,3.30188679695129
"Congo, Dem. Rep.",COD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.65781247615814,-1.97774624824524
"Congo, Dem. Rep.",COD,Regulatory Quality: Number of Sources,RQ.NO.SRC,10,10
"Congo, Dem. Rep.",COD,Rule of Law: Estimate,RL.EST,-1.72392868995667,-1.67243385314941
"Congo, Dem. Rep.",COD,Rule of Law: Number of Sources,RL.NO.SRC,12,13
"Congo, Dem. Rep.",COD,Voice and Accountability: Estimate,VA.EST,-1.18584728240967,-1.1836930513382
"Congo, Dem. Rep.",COD,Voice and Accountability: Number of Sources,VA.NO.SRC,12,13
"Congo, Rep.",COG,Control of Corruption: Estimate,CC.EST,-1.39148437976837,-1.35945165157318
"Congo, Rep.",COG,Control of Corruption: Number of Sources,CC.NO.SRC,10,10
"Congo, Rep.",COG,Control of Corruption: Percentile Rank,CC.PER.RNK,6.1904764175415,7.07547187805176
"Congo, Rep.",COG,Government Effectiveness: Percentile Rank,GE.PER.RNK,9.0476188659668,8.96226406097412
"Congo, Rep.",COG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.229479312896729,-0.0169060137122869
"Congo, Rep.",COG,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
"Congo, Rep.",COG,Rule of Law: Estimate,RL.EST,-1.09848213195801,-1.08952295780182
"Congo, Rep.",COG,Rule of Law: Number of Sources,RL.NO.SRC,11,11
"Congo, Rep.",COG,Voice and Accountability: Estimate,VA.EST,-1.23674309253693,-1.19918370246887
"Congo, Rep.",COG,Voice and Accountability: Number of Sources,VA.NO.SRC,11,11
Cook Islands,COK,Control of Corruption: Estimate,CC.EST,..,0.048777163028717
Cook Islands,COK,Control of Corruption: Number of Sources,CC.NO.SRC,..,1
Cook Islands,COK,Control of Corruption: Percentile Rank,CC.PER.RNK,..,57.0754699707031
Cook Islands,COK,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,44.8113212585449
Cook Islands,COK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.14851522445679,1.15882003307343
Cook Islands,COK,Regulatory Quality: Number of Sources,RQ.NO.SRC,..,1
Cook Islands,COK,Rule of Law: Estimate,RL.EST,..,-0.552327215671539
Cook Islands,COK,Rule of Law: Number of Sources,RL.NO.SRC,..,1
Cook Islands,COK,Voice and Accountability: Estimate,VA.EST,1.17190778255463,1.16421246528625
Cook Islands,COK,Voice and Accountability: Number of Sources,VA.NO.SRC,1,1
Costa Rica,CRI,Control of Corruption: Estimate,CC.EST,0.470483005046844,0.465849369764328
Costa Rica,CRI,Control of Corruption: Number of Sources,CC.NO.SRC,11,10
Costa Rica,CRI,Control of Corruption: Percentile Rank,CC.PER.RNK,66.6666641235352,66.9811325073242
Costa Rica,CRI,Government Effectiveness: Percentile Rank,GE.PER.RNK,59.523811340332,55.6603775024414
Costa Rica,CRI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.860289990901947,0.954446792602539
Costa Rica,CRI,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
Costa Rica,CRI,Rule of Law: Estimate,RL.EST,0.424208134412766,0.436577290296555
Costa Rica,CRI,Rule of Law: Number of Sources,RL.NO.SRC,11,11
Costa Rica,CRI,Voice and Accountability: Estimate,VA.EST,1.08112514019012,1.06959331035614
Costa Rica,CRI,Voice and Accountability: Number of Sources,VA.NO.SRC,11,11
Cote d'Ivoire,CIV,Control of Corruption: Estimate,CC.EST,-0.395680397748947,-0.348596215248108
Cote d'Ivoire,CIV,Control of Corruption: Number of Sources,CC.NO.SRC,13,13
Cote d'Ivoire,CIV,Control of Corruption: Percentile Rank,CC.PER.RNK,40.476188659668,42.4528312683105
Cote d'Ivoire,CIV,Government Effectiveness: Percentile Rank,GE.PER.RNK,32.3809509277344,37.7358474731445
Cote d'Ivoire,CIV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.715018510818481,-0.51637864112854
Cote d'Ivoire,CIV,Regulatory Quality: Number of Sources,RQ.NO.SRC,10,10
Cote d'Ivoire,CIV,Rule of Law: Estimate,RL.EST,-0.661812484264374,-0.479640156030655
Cote d'Ivoire,CIV,Rule of Law: Number of Sources,RL.NO.SRC,14,14
Cote d'Ivoire,CIV,Voice and Accountability: Estimate,VA.EST,-0.475123226642609,-0.41719463467598
Cote d'Ivoire,CIV,Voice and Accountability: Number of Sources,VA.NO.SRC,13,13
Croatia,HRV,Control of Corruption: Estimate,CC.EST,0.0379615686833858,0.148001134395599
Croatia,HRV,Control of Corruption: Number of Sources,CC.NO.SRC,12,11
Croatia,HRV,Control of Corruption: Percentile Rank,CC.PER.RNK,56.6666679382324,59.9056587219238
Croatia,HRV,Government Effectiveness: Percentile Rank,GE.PER.RNK,69.523811340332,70.2830200195313
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.621482789516449,0.61216127872467
Croatia,HRV,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,7
Croatia,HRV,Rule of Law: Estimate,RL.EST,0.275992751121521,0.368116319179535
Croatia,HRV,Rule of Law: Number of Sources,RL.NO.SRC,12,11
Croatia,HRV,Voice and Accountability: Estimate,VA.EST,0.601966202259064,0.613270461559296
Croatia,HRV,Voice and Accountability: Number of Sources,VA.NO.SRC,11,11
Cuba,CUB,Control of Corruption: Estimate,CC.EST,-0.0332559123635292,-0.0693471655249596
Cuba,CUB,Control of Corruption: Number of Sources,CC.NO.SRC,5,5
Cuba,CUB,Control of Corruption: Percentile Rank,CC.PER.RNK,54.2857131958008,52.3584899902344
Cuba,CUB,Government Effectiveness: Percentile Rank,GE.PER.RNK,41.9047622680664,37.2641525268555
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.392701923847198,0.49952158331871
Cuba,CUB,Regulatory Quality: Number of Sources,RQ.NO.SRC,5,5
Cuba,CUB,Rule of Law: Estimate,RL.EST,-0.418762296438217,-0.459634959697723
Cuba,CUB,Rule of Law: Number of Sources,RL.NO.SRC,6,6
Cuba,CUB,Voice and Accountability: Estimate,VA.EST,-1.42282140254974,-1.33949506282806
Cuba,CUB,Voice and Accountability: Number of Sources,VA.NO.SRC,6,6
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,0.369634807109833,0.421609163284302
Cyprus,CYP,Control of Corruption: Number of Sources,CC.NO.SRC,10,10
Cyprus,CYP,Control of Corruption: Percentile Rank,CC.PER.RNK,63.3333320617676,66.0377349853516
Cyprus,CYP,Government Effectiveness: Percentile Rank,GE.PER.RNK,73.8095245361328,75.4716949462891
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.422054201364517,0.418635070323944
Cyprus,CYP,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
Cyprus,CYP,Rule of Law: Estimate,RL.EST,0.606050729751587,0.570798516273499
Cyprus,CYP,Rule of Law: Number of Sources,RL.NO.SRC,10,10
Cyprus,CYP,Voice and Accountability: Estimate,VA.EST,0.856516122817993,0.846960842609406
Cyprus,CYP,Voice and Accountability: Number of Sources,VA.NO.SRC,9,9
Czechia,CZE,Control of Corruption: Estimate,CC.EST,0.615592837333679,0.663116157054901
Czechia,CZE,Control of Corruption: Number of Sources,CC.NO.SRC,12,12
Czechia,CZE,Control of Corruption: Percentile Rank,CC.PER.RNK,71.9047622680664,74.5283050537109
Czechia,CZE,Government Effectiveness: Percentile Rank,GE.PER.RNK,81.4285736083984,81.1320724487305
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.947398126125336,0.815441370010376
Czechia,CZE,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
Czechia,CZE,Rule of Law: Estimate,RL.EST,1.09065914154053,1.10080575942993
Czechia,CZE,Rule of Law: Number of Sources,RL.NO.SRC,12,12
Czechia,CZE,Voice and Accountability: Estimate,VA.EST,1.00888025760651,1.03731441497803
Czechia,CZE,Voice and Accountability: Number of Sources,VA.NO.SRC,11,11
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2.33375263214111,2.40274429321289
Denmark,DNK,Control of Corruption: Number of Sources,CC.NO.SRC,10,10
Denmark,DNK,Control of Corruption: Percentile Rank,CC.PER.RNK,100,100
Denmark,DNK,Government Effectiveness: Percentile Rank,GE.PER.RNK,98.5714263916016,98.5849075317383
